split_id,seed,eps,feature,mean_rank,n_models,rank
0,1,0.3,target_lag4,3.0,2,3.0
0,1,0.3,target_lag5,6.0,2,6.0
0,1,0.3,target_lag6,5.0,2,5.0
0,1,0.3,trend_lag1,8.0,2,8.0
0,1,0.3,year,11.0,2,11.0
0,2,0.02,month_cos,7.0,1,7.0
0,2,0.02,month_lag1,9.0,1,9.0
0,2,0.02,month_sin,10.0,1,10.0
0,2,0.02,target_lag1,1.0,1,1.0
0,2,0.02,target_lag2,2.0,1,2.0
0,2,0.02,target_lag3,4.0,1,4.0
0,2,0.02,target_lag4,3.0,1,3.0
0,2,0.02,target_lag5,6.0,1,6.0
0,2,0.02,target_lag6,5.0,1,5.0
0,2,0.02,trend_lag1,8.0,1,8.0
0,2,0.02,year,11.0,1,11.0
0,2,0.05,month_cos,7.0,1,7.0
0,2,0.05,month_lag1,9.0,1,9.0
0,2,0.05,month_sin,10.0,1,10.0
0,2,0.05,target_lag1,1.0,1,1.0
0,2,0.05,target_lag2,2.0,1,2.0
0,2,0.05,target_lag3,4.0,1,4.0
0,2,0.05,target_lag4,3.0,1,3.0
0,2,0.05,target_lag5,6.0,1,6.0
0,2,0.05,target_lag6,5.0,1,5.0
0,2,0.05,trend_lag1,8.0,1,8.0
0,2,0.05,year,11.0,1,11.0
0,2,0.1,month_cos,7.0,2,7.0
0,2,0.1,month_lag1,9.0,2,9.0
0,2,0.1,month_sin,10.0,2,10.0
0,2,0.1,target_lag1,1.0,2,1.0
0,2,0.1,target_lag2,2.0,2,2.0
0,2,0.1,target_lag3,4.0,2,4.0
0,2,0.1,target_lag4,3.0,2,3.0
0,2,0.1,target_lag5,6.0,2,6.0
0,2,0.1,target_lag6,5.0,2,5.0
0,2,0.1,trend_lag1,8.0,2,8.0
0,2,0.1,year,11.0,2,11.0
0,2,0.2,month_cos,7.0,2,7.0
0,2,0.2,month_lag1,9.0,2,9.0
0,2,0.2,month_sin,10.0,2,10.0
0,2,0.2,target_lag1,1.0,2,1.0
0,2,0.2,target_lag2,2.0,2,2.0
0,2,0.2,target_lag3,4.0,2,4.0
0,2,0.2,target_lag4,3.0,2,3.0
0,2,0.2,target_lag5,6.0,2,6.0
0,2,0.2,target_lag6,5.0,2,5.0
0,2,0.2,trend_lag1,8.0,2,8.0
0,2,0.2,year,11.0,2,11.0
0,2,0.3,month_cos,7.0,2,7.0
0,2,0.3,month_lag1,9.0,2,9.0
0,2,0.3,month_sin,10.0,2,10.0
0,2,0.3,target_lag1,1.0,2,1.0
0,2,0.3,target_lag2,2.0,2,2.0
0,2,0.3,target_lag3,4.0,2,4.0
0,2,0.3,target_lag4,3.0,2,3.0
0,2,0.3,target_lag5,6.0,2,6.0
0,2,0.3,target_lag6,5.0,2,5.0
0,2,0.3,trend_lag1,8.0,2,8.0
0,2,0.3,year,11.0,2,11.0
1,0,0.02,month_cos,7.0,1,7.0
1,0,0.02,month_lag1,9.0,1,9.0
1,0,0.02,month_sin,10.0,1,10.0
1,0,0.02,target_lag1,1.0,1,1.0
1,0,0.02,target_lag2,2.0,1,2.0
1,0,0.02,target_lag3,4.0,1,4.0
1,0,0.02,target_lag4,3.0,1,3.0
1,0,0.02,target_lag5,8.0,1,8.0
1,0,0.02,target_lag6,5.0,1,5.0
1,0,0.02,trend_lag1,6.0,1,6.0
1,0,0.02,year,11.0,1,11.0
1,0,0.05,month_cos,7.0,1,7.0
1,0,0.05,month_lag1,9.0,1,9.0
1,0,0.05,month_sin,10.0,1,10.0
1,0,0.05,target_lag1,1.0,1,1.0
1,0,0.05,target_lag2,2.0,1,2.0
1,0,0.05,target_lag3,4.0,1,4.0
1,0,0.05,target_lag4,3.0,1,3.0
1,0,0.05,target_lag5,8.0,1,8.0
1,0,0.05,target_lag6,5.0,1,5.0
1,0,0.05,trend_lag1,6.0,1,6.0
1,0,0.05,year,11.0,1,11.0
1,0,0.1,month_cos,7.0,2,7.0
1,0,0.1,month_lag1,9.0,2,9.0
1,0,0.1,month_sin,10.0,2,10.0
1,0,0.1,target_lag1,1.0,2,1.0
1,0,0.1,target_lag2,2.0,2,2.0
1,0,0.1,target_lag3,4.0,2,4.0
1,0,0.1,target_lag4,3.0,2,3.0
1,0,0.1,target_lag5,8.0,2,8.0
1,0,0.1,target_lag6,5.0,2,5.0
1,0,0.1,trend_lag1,6.0,2,6.0
1,0,0.1,year,11.0,2,11.0
1,0,0.2,month_cos,7.0,2,7.0
1,0,0.2,month_lag1,9.0,2,9.0
1,0,0.2,month_sin,10.0,2,10.0
1,0,0.2,target_lag1,1.0,2,1.0
1,0,0.2,target_lag2,2.0,2,2.0
1,0,0.2,target_lag3,4.0,2,4.0
1,0,0.2,target_lag4,3.0,2,3.0
1,0,0.2,target_lag5,8.0,2,8.0
1,0,0.2,target_lag6,5.0,2,5.0
1,0,0.2,trend_lag1,6.0,2,6.0
1,0,0.2,year,11.0,2,11.0
1,0,0.3,month_cos,7.0,2,7.0
1,0,0.3,month_lag1,9.0,2,9.0
1,0,0.3,month_sin,10.0,2,10.0
1,0,0.3,target_lag1,1.0,2,1.0
1,0,0.3,target_lag2,2.0,2,2.0
1,0,0.3,target_lag3,4.0,2,4.0
1,0,0.3,target_lag4,3.0,2,3.0
1,0,0.3,target_lag5,8.0,2,8.0
1,0,0.3,target_lag6,5.0,2,5.0
1,0,0.3,trend_lag1,6.0,2,6.0
1,0,0.3,year,11.0,2,11.0
1,1,0.02,month_cos,7.0,1,7.0
1,1,0.02,month_lag1,9.0,1,9.0
1,1,0.02,month_sin,10.0,1,10.0
1,1,0.02,target_lag1,1.0,1,1.0
1,1,0.02,target_lag2,2.0,1,2.0
1,1,0.02,target_lag3,4.0,1,4.0
1,1,0.02,target_lag4,3.0,1,3.0
1,1,0.02,target_lag5,8.0,1,8.0
1,1,0.02,target_lag6,5.0,1,5.0
1,1,0.02,trend_lag1,6.0,1,6.0
1,1,0.02,year,11.0,1,11.0
1,1,0.05,month_cos,7.0,1,7.0
1,1,0.05,month_lag1,9.0,1,9.0
1,1,0.05,month_sin,10.0,1,10.0
1,1,0.05,target_lag1,1.0,1,1.0
1,1,0.05,target_lag2,2.0,1,2.0
1,1,0.05,target_lag3,4.0,1,4.0
1,1,0.05,target_lag4,3.0,1,3.0
1,1,0.05,target_lag5,8.0,1,8.0
1,1,0.05,target_lag6,5.0,1,5.0
1,1,0.05,trend_lag1,6.0,1,6.0
1,1,0.05,year,11.0,1,11.0
1,1,0.1,month_cos,7.0,2,7.0
1,1,0.1,month_lag1,9.0,2,9.0
1,1,0.1,month_sin,10.0,2,10.0
1,1,0.1,target_lag1,1.0,2,1.0
1,1,0.1,target_lag2,2.0,2,2.0
1,1,0.1,target_lag3,4.0,2,4.0
1,1,0.1,target_lag4,3.0,2,3.0
1,1,0.1,target_lag5,8.0,2,8.0
1,1,0.1,target_lag6,5.0,2,5.0
1,1,0.1,trend_lag1,6.0,2,6.0
1,1,0.1,year,11.0,2,11.0
1,1,0.2,month_cos,7.0,2,7.0
1,1,0.2,month_lag1,9.0,2,9.0
1,1,0.2,month_sin,10.0,2,10.0
1,1,0.2,target_lag1,1.0,2,1.0
1,1,0.2,target_lag2,2.0,2,2.0
1,1,0.2,target_lag3,4.0,2,4.0
1,1,0.2,target_lag4,3.0,2,3.0
1,1,0.2,target_lag5,8.0,2,8.0
1,1,0.2,target_lag6,5.0,2,5.0
1,1,0.2,trend_lag1,6.0,2,6.0
1,1,0.2,year,11.0,2,11.0
1,1,0.3,month_cos,7.0,2,7.0
1,1,0.3,month_lag1,9.0,2,9.0
1,1,0.3,month_sin,10.0,2,10.0
1,1,0.3,target_lag1,1.0,2,1.0
1,1,0.3,target_lag2,2.0,2,2.0
1,1,0.3,target_lag3,4.0,2,4.0
1,1,0.3,target_lag4,3.0,2,3.0
1,1,0.3,target_lag5,8.0,2,8.0
1,1,0.3,target_lag6,5.0,2,5.0
1,1,0.3,trend_lag1,6.0,2,6.0
1,1,0.3,year,11.0,2,11.0
1,2,0.02,month_cos,7.0,1,7.0
1,2,0.02,month_lag1,9.0,1,9.0
1,2,0.02,month_sin,10.0,1,10.0
1,2,0.02,target_lag1,1.0,1,1.0
1,2,0.02,target_lag2,2.0,1,2.0
1,2,0.02,target_lag3,4.0,1,4.0
1,2,0.02,target_lag4,3.0,1,3.0
1,2,0.02,target_lag5,8.0,1,8.0
1,2,0.02,target_lag6,5.0,1,5.0
1,2,0.02,trend_lag1,6.0,1,6.0
1,2,0.02,year,11.0,1,11.0
1,2,0.05,month_cos,7.0,1,7.0
1,2,0.05,month_lag1,9.0,1,9.0
1,2,0.05,month_sin,10.0,1,10.0
1,2,0.05,target_lag1,1.0,1,1.0
1,2,0.05,target_lag2,2.0,1,2.0
1,2,0.05,target_lag3,4.0,1,4.0
1,2,0.05,target_lag4,3.0,1,3.0
1,2,0.05,target_lag5,8.0,1,8.0
1,2,0.05,target_lag6,5.0,1,5.0
1,2,0.05,trend_lag1,6.0,1,6.0
1,2,0.05,year,11.0,1,11.0
1,2,0.1,month_cos,7.0,2,7.0
1,2,0.1,month_lag1,9.0,2,9.0
1,2,0.1,month_sin,10.0,2,10.0
1,2,0.1,target_lag1,1.0,2,1.0
1,2,0.1,target_lag2,2.0,2,2.0
1,2,0.1,target_lag3,4.0,2,4.0
1,2,0.1,target_lag4,3.0,2,3.0
1,2,0.1,target_lag5,8.0,2,8.0
1,2,0.1,target_lag6,5.0,2,5.0
1,2,0.1,trend_lag1,6.0,2,6.0
1,2,0.1,year,11.0,2,11.0
1,2,0.2,month_cos,7.0,2,7.0
1,2,0.2,month_lag1,9.0,2,9.0
1,2,0.2,month_sin,10.0,2,10.0
1,2,0.2,target_lag1,1.0,2,1.0
1,2,0.2,target_lag2,2.0,2,2.0
1,2,0.2,target_lag3,4.0,2,4.0
1,2,0.2,target_lag4,3.0,2,3.0
1,2,0.2,target_lag5,8.0,2,8.0
1,2,0.2,target_lag6,5.0,2,5.0
1,2,0.2,trend_lag1,6.0,2,6.0
1,2,0.2,year,11.0,2,11.0
1,2,0.3,month_cos,7.0,2,7.0
1,2,0.3,month_lag1,9.0,2,9.0
1,2,0.3,month_sin,10.0,2,10.0
1,2,0.3,target_lag1,1.0,2,1.0
1,2,0.3,target_lag2,2.0,2,2.0
1,2,0.3,target_lag3,4.0,2,4.0
1,2,0.3,target_lag4,3.0,2,3.0
1,2,0.3,target_lag5,8.0,2,8.0
1,2,0.3,target_lag6,5.0,2,5.0
1,2,0.3,trend_lag1,6.0,2,6.0
1,2,0.3,year,11.0,2,11.0
