split_id,seed,eps,feature,mean_rank,n_models,rank
1,0,0.05,hour_lag1,3.5,2,3.5
1,0,0.05,month_cos,17.5,2,18.0
1,0,0.05,month_lag1,12.5,2,12.5
1,0,0.05,month_sin,16.0,2,16.0
1,0,0.05,target_lag1,1.0,2,1.0
1,0,0.05,target_lag2,3.5,2,3.5
1,0,0.05,target_lag3,5.5,2,5.5
1,0,0.05,target_lag4,7.0,2,7.0
1,0,0.05,target_lag5,8.0,2,8.0
1,0,0.05,target_lag6,9.5,2,9.5
1,0,0.05,year,5.5,2,5.5
1,0,0.1,cov_HULL_lag1,15.0,2,14.5
1,0,0.1,cov_LUFL_lag1,9.5,2,9.5
1,0,0.1,cov_LULL_lag1,12.5,2,12.5
1,0,0.1,cov_MUFL_lag1,2.0,2,2.0
1,0,0.1,cov_MULL_lag1,15.0,2,14.5
1,0,0.1,cov_OT_lag1,11.0,2,11.0
1,0,0.1,day_of_week_lag1,16.5,2,17.0
1,0,0.1,hour_lag1,3.5,2,3.5
1,0,0.1,month_cos,17.5,2,18.0
1,0,0.1,month_lag1,12.5,2,12.5
1,0,0.1,month_sin,16.0,2,16.0
1,0,0.1,target_lag1,1.0,2,1.0
1,0,0.1,target_lag2,3.5,2,3.5
1,0,0.1,target_lag3,5.5,2,5.5
1,0,0.1,target_lag4,7.0,2,7.0
1,0,0.1,target_lag5,8.0,2,8.0
1,0,0.1,target_lag6,9.5,2,9.5
1,0,0.1,year,5.5,2,5.5
1,0,0.2,cov_HULL_lag1,13.666666666666666,3,14.0
1,0,0.2,cov_LUFL_lag1,9.666666666666666,3,10.0
1,0,0.2,cov_LULL_lag1,13.0,3,13.0
1,0,0.2,cov_MUFL_lag1,2.0,3,2.0
1,0,0.2,cov_MULL_lag1,15.0,3,15.0
1,0,0.2,cov_OT_lag1,11.333333333333334,3,11.0
1,0,0.2,day_of_week_lag1,17.0,3,17.0
1,0,0.2,hour_lag1,3.6666666666666665,3,4.0
1,0,0.2,month_cos,17.333333333333332,3,18.0
1,0,0.2,month_lag1,12.666666666666666,3,12.0
1,0,0.2,month_sin,16.0,3,16.0
1,0,0.2,target_lag1,1.0,3,1.0
1,0,0.2,target_lag2,3.3333333333333335,3,3.0
1,0,0.2,target_lag3,5.333333333333333,3,5.0
1,0,0.2,target_lag4,6.666666666666667,3,7.0
1,0,0.2,target_lag5,8.0,3,8.0
1,0,0.2,target_lag6,9.333333333333334,3,9.0
1,0,0.2,year,6.0,3,6.0
1,0,0.3,cov_HULL_lag1,13.5,4,13.0
1,0,0.3,cov_LUFL_lag1,9.25,4,9.5
1,0,0.3,cov_LULL_lag1,14.0,4,14.0
1,0,0.3,cov_MUFL_lag1,1.75,4,2.0
1,0,0.3,cov_MULL_lag1,15.0,4,15.0
1,0,0.3,cov_OT_lag1,11.5,4,11.0
1,0,0.3,day_of_week_lag1,16.25,4,17.0
1,0,0.3,hour_lag1,3.75,4,4.0
1,0,0.3,month_cos,17.5,4,18.0
1,0,0.3,month_lag1,12.25,4,12.0
1,0,0.3,month_sin,16.0,4,16.0
1,0,0.3,target_lag1,1.25,4,1.0
1,0,0.3,target_lag2,3.25,4,3.0
1,0,0.3,target_lag3,5.25,4,5.0
1,0,0.3,target_lag4,6.5,4,7.0
1,0,0.3,target_lag5,8.5,4,8.0
1,0,0.3,target_lag6,9.25,4,9.5
1,0,0.3,year,6.25,4,6.0
1,1,0.02,cov_HULL_lag1,14.0,1,14.0
1,1,0.02,cov_LUFL_lag1,10.0,1,10.0
1,1,0.02,cov_LULL_lag1,12.0,1,12.0
1,1,0.02,cov_MUFL_lag1,2.0,1,2.0
1,1,0.02,cov_MULL_lag1,15.0,1,15.0
1,1,0.02,cov_OT_lag1,11.0,1,11.0
1,1,0.02,day_of_week_lag1,17.0,1,17.0
1,1,0.02,hour_lag1,3.0,1,3.0
1,1,0.02,month_cos,16.0,1,16.0
1,1,0.02,month_lag1,13.0,1,13.0
1,1,0.02,month_sin,18.0,1,18.0
1,1,0.02,target_lag1,1.0,1,1.0
1,1,0.02,target_lag2,4.0,1,4.0
1,1,0.02,target_lag3,6.0,1,6.0
1,1,0.02,target_lag4,7.0,1,7.0
1,1,0.02,target_lag5,8.0,1,8.0
1,1,0.02,target_lag6,9.0,1,9.0
1,1,0.02,year,5.0,1,5.0
1,1,0.05,cov_HULL_lag1,15.0,2,15.0
1,1,0.05,cov_LUFL_lag1,9.5,2,9.5
1,1,0.05,cov_LULL_lag1,12.5,2,12.5
1,1,0.05,cov_MUFL_lag1,2.0,2,2.0
1,1,0.05,cov_MULL_lag1,14.5,2,14.0
1,1,0.05,cov_OT_lag1,11.0,2,11.0
1,1,0.05,day_of_week_lag1,17.5,2,18.0
1,1,0.05,hour_lag1,3.5,2,3.5
1,1,0.05,month_cos,16.5,2,16.5
1,1,0.05,month_lag1,12.5,2,12.5
1,1,0.05,month_sin,16.5,2,16.5
1,1,0.05,target_lag1,1.0,2,1.0
1,1,0.05,target_lag2,3.5,2,3.5
1,1,0.05,target_lag3,5.5,2,5.5
1,1,0.05,target_lag4,7.0,2,7.0
1,1,0.05,target_lag5,8.0,2,8.0
1,1,0.05,target_lag6,9.5,2,9.5
1,1,0.05,year,5.5,2,5.5
1,1,0.1,cov_HULL_lag1,15.0,2,15.0
1,1,0.1,cov_LUFL_lag1,9.5,2,9.5
1,1,0.1,cov_LULL_lag1,12.5,2,12.5
1,1,0.1,cov_MUFL_lag1,2.0,2,2.0
1,1,0.1,cov_MULL_lag1,14.5,2,14.0
1,1,0.1,cov_OT_lag1,11.0,2,11.0
1,1,0.1,day_of_week_lag1,17.5,2,18.0
1,1,0.1,hour_lag1,3.5,2,3.5
1,1,0.1,month_cos,16.5,2,16.5
1,1,0.1,month_lag1,12.5,2,12.5
1,1,0.1,month_sin,16.5,2,16.5
1,1,0.1,target_lag1,1.0,2,1.0
1,1,0.1,target_lag2,3.5,2,3.5
1,1,0.1,target_lag3,5.5,2,5.5
1,1,0.1,target_lag4,7.0,2,7.0
1,1,0.1,target_lag5,8.0,2,8.0
1,1,0.1,target_lag6,9.5,2,9.5
1,1,0.1,year,5.5,2,5.5
1,1,0.2,cov_HULL_lag1,13.666666666666666,3,14.0
1,1,0.2,cov_LUFL_lag1,9.666666666666666,3,10.0
1,1,0.2,cov_LULL_lag1,13.0,3,13.0
1,1,0.2,cov_MUFL_lag1,2.0,3,2.0
1,1,0.2,cov_MULL_lag1,14.666666666666666,3,15.0
1,1,0.2,cov_OT_lag1,11.333333333333334,3,11.0
1,1,0.2,day_of_week_lag1,17.333333333333332,3,18.0
1,1,0.2,hour_lag1,3.6666666666666665,3,4.0
1,1,0.2,month_cos,17.0,3,17.0
1,1,0.2,month_lag1,12.666666666666666,3,12.0
1,1,0.2,month_sin,16.333333333333332,3,16.0
1,1,0.2,target_lag1,1.0,3,1.0
1,1,0.2,target_lag2,3.3333333333333335,3,3.0
1,1,0.2,target_lag3,5.333333333333333,3,5.0
1,1,0.2,target_lag4,6.666666666666667,3,7.0
1,1,0.2,target_lag5,8.0,3,8.0
1,1,0.2,target_lag6,9.333333333333334,3,9.0
1,1,0.2,year,6.0,3,6.0
1,1,0.3,cov_HULL_lag1,13.5,4,13.0
1,1,0.3,cov_LUFL_lag1,9.25,4,9.5
1,1,0.3,cov_LULL_lag1,14.0,4,14.0
1,1,0.3,cov_MUFL_lag1,1.75,4,2.0
1,1,0.3,cov_MULL_lag1,14.5,4,15.0
1,1,0.3,cov_OT_lag1,11.5,4,11.0
1,1,0.3,day_of_week_lag1,17.0,4,17.0
1,1,0.3,hour_lag1,3.75,4,4.0
1,1,0.3,month_cos,17.25,4,18.0
1,1,0.3,month_lag1,12.25,4,12.0
1,1,0.3,month_sin,16.0,4,16.0
1,1,0.3,target_lag1,1.25,4,1.0
1,1,0.3,target_lag2,3.25,4,3.0
1,1,0.3,target_lag3,5.25,4,5.0
1,1,0.3,target_lag4,6.5,4,7.0
1,1,0.3,target_lag5,8.5,4,8.0
1,1,0.3,target_lag6,9.25,4,9.5
1,1,0.3,year,6.25,4,6.0
1,2,0.02,cov_HULL_lag1,14.0,1,14.0
1,2,0.02,cov_LUFL_lag1,10.0,1,10.0
1,2,0.02,cov_LULL_lag1,11.0,1,11.0
1,2,0.02,cov_MUFL_lag1,2.0,1,2.0
1,2,0.02,cov_MULL_lag1,15.0,1,15.0
1,2,0.02,cov_OT_lag1,12.0,1,12.0
1,2,0.02,day_of_week_lag1,16.0,1,16.0
1,2,0.02,hour_lag1,3.0,1,3.0
1,2,0.02,month_cos,17.0,1,17.0
1,2,0.02,month_lag1,13.0,1,13.0
1,2,0.02,month_sin,18.0,1,18.0
1,2,0.02,target_lag1,1.0,1,1.0
1,2,0.02,target_lag2,4.0,1,4.0
1,2,0.02,target_lag3,6.0,1,6.0
1,2,0.02,target_lag4,7.0,1,7.0
1,2,0.02,target_lag5,9.0,1,9.0
1,2,0.02,target_lag6,8.0,1,8.0
1,2,0.02,year,5.0,1,5.0
1,2,0.05,cov_HULL_lag1,15.0,2,14.5
1,2,0.05,cov_LUFL_lag1,9.5,2,10.0
1,2,0.05,cov_LULL_lag1,12.0,2,12.0
1,2,0.05,cov_MUFL_lag1,2.0,2,2.0
1,2,0.05,cov_MULL_lag1,15.0,2,14.5
1,2,0.05,cov_OT_lag1,11.5,2,11.0
1,2,0.05,day_of_week_lag1,17.0,2,17.5
1,2,0.05,hour_lag1,3.5,2,3.5
1,2,0.05,month_cos,17.0,2,17.5
1,2,0.05,month_lag1,12.5,2,13.0
1,2,0.05,month_sin,16.0,2,16.0
1,2,0.05,target_lag1,1.0,2,1.0
1,2,0.05,target_lag2,3.5,2,3.5
1,2,0.05,target_lag3,5.5,2,5.5
1,2,0.05,target_lag4,7.0,2,7.0
1,2,0.05,target_lag5,8.5,2,8.0
1,2,0.05,target_lag6,9.0,2,9.0
1,2,0.05,year,5.5,2,5.5
1,2,0.1,cov_HULL_lag1,15.0,2,14.5
1,2,0.1,cov_LUFL_lag1,9.5,2,10.0
1,2,0.1,cov_LULL_lag1,12.0,2,12.0
1,2,0.1,cov_MUFL_lag1,2.0,2,2.0
1,2,0.1,cov_MULL_lag1,15.0,2,14.5
1,2,0.1,cov_OT_lag1,11.5,2,11.0
1,2,0.1,day_of_week_lag1,17.0,2,17.5
1,2,0.1,hour_lag1,3.5,2,3.5
1,2,0.1,month_cos,17.0,2,17.5
1,2,0.1,month_lag1,12.5,2,13.0
1,2,0.1,month_sin,16.0,2,16.0
1,2,0.1,target_lag1,1.0,2,1.0
1,2,0.1,target_lag2,3.5,2,3.5
1,2,0.1,target_lag3,5.5,2,5.5
1,2,0.1,target_lag4,7.0,2,7.0
1,2,0.1,target_lag5,8.5,2,8.0
1,2,0.1,target_lag6,9.0,2,9.0
1,2,0.1,year,5.5,2,5.5
1,2,0.2,cov_HULL_lag1,13.75,4,14.0
1,2,0.2,cov_LUFL_lag1,9.75,4,10.0
1,2,0.2,cov_LULL_lag1,12.75,4,13.0
1,2,0.2,cov_MUFL_lag1,2.0,4,2.0
1,2,0.2,cov_MULL_lag1,15.0,4,15.0
1,2,0.2,cov_OT_lag1,11.0,4,11.0
1,2,0.2,day_of_week_lag1,17.25,4,17.5
1,2,0.2,hour_lag1,3.75,4,4.0
1,2,0.2,month_cos,17.25,4,17.5
1,2,0.2,month_lag1,12.5,4,12.0
1,2,0.2,month_sin,16.0,4,16.0
1,2,0.2,target_lag1,1.0,4,1.0
1,2,0.2,target_lag2,3.25,4,3.0
1,2,0.2,target_lag3,5.25,4,5.0
1,2,0.2,target_lag4,7.5,4,7.0
1,2,0.2,target_lag5,8.25,4,8.0
1,2,0.2,target_lag6,8.75,4,9.0
1,2,0.2,year,6.0,4,6.0
1,2,0.3,cov_HULL_lag1,13.5,6,14.0
1,2,0.3,cov_LUFL_lag1,9.5,6,10.0
1,2,0.3,cov_LULL_lag1,13.166666666666666,6,13.0
1,2,0.3,cov_MUFL_lag1,1.8333333333333333,6,2.0
1,2,0.3,cov_MULL_lag1,15.0,6,15.0
1,2,0.3,cov_OT_lag1,11.166666666666666,6,11.0
1,2,0.3,day_of_week_lag1,16.833333333333332,6,17.0
1,2,0.3,hour_lag1,3.8333333333333335,6,4.0
1,2,0.3,month_cos,17.5,6,18.0
1,2,0.3,month_lag1,12.166666666666666,6,12.0
1,2,0.3,month_sin,16.333333333333332,6,16.0
1,2,0.3,target_lag1,1.1666666666666667,6,1.0
