split_id,seed,eps,feature,mean_rank,n_models,rank
0,0,0.3,year,10.466666666666667,15,11.0
0,1,0.02,month_cos,9.0,1,9.0
0,1,0.02,month_lag1,11.0,1,11.0
0,1,0.02,month_sin,10.0,1,10.0
0,1,0.02,target_lag1,1.0,1,1.0
0,1,0.02,target_lag2,2.0,1,2.0
0,1,0.02,target_lag3,5.0,1,5.0
0,1,0.02,target_lag4,4.0,1,4.0
0,1,0.02,target_lag5,3.0,1,3.0
0,1,0.02,target_lag6,6.0,1,6.0
0,1,0.02,trend_lag1,8.0,1,8.0
0,1,0.02,year,7.0,1,7.0
0,1,0.05,month_cos,8.0,3,7.0
0,1,0.05,month_lag1,9.333333333333334,3,9.5
0,1,0.05,month_sin,10.0,3,11.0
0,1,0.05,target_lag1,1.3333333333333333,3,1.0
0,1,0.05,target_lag2,1.6666666666666667,3,2.0
0,1,0.05,target_lag3,4.333333333333333,3,4.5
0,1,0.05,target_lag4,4.0,3,3.0
0,1,0.05,target_lag5,4.333333333333333,3,4.5
0,1,0.05,target_lag6,5.333333333333333,3,6.0
0,1,0.05,trend_lag1,8.333333333333334,3,8.0
0,1,0.05,year,9.333333333333334,3,9.5
0,1,0.1,month_cos,7.333333333333333,9,7.0
0,1,0.1,month_lag1,9.0,9,9.0
0,1,0.1,month_sin,9.777777777777779,9,10.0
0,1,0.1,target_lag1,1.5555555555555556,9,1.0
0,1,0.1,target_lag2,1.8888888888888888,9,2.0
0,1,0.1,target_lag3,3.7777777777777777,9,4.0
0,1,0.1,target_lag4,3.6666666666666665,9,3.0
0,1,0.1,target_lag5,5.222222222222222,9,6.0
0,1,0.1,target_lag6,4.888888888888889,9,5.0
0,1,0.1,trend_lag1,8.444444444444445,9,8.0
0,1,0.1,year,10.444444444444445,9,11.0
0,1,0.2,month_cos,7.25,16,7.0
0,1,0.2,month_lag1,8.8125,16,9.0
0,1,0.2,month_sin,9.9375,16,10.0
0,1,0.2,target_lag1,1.6875,16,1.0
0,1,0.2,target_lag2,1.9375,16,2.0
0,1,0.2,target_lag3,3.4375,16,3.0
0,1,0.2,target_lag4,3.625,16,4.0
0,1,0.2,target_lag5,5.375,16,6.0
0,1,0.2,target_lag6,5.0,16,5.0
0,1,0.2,trend_lag1,8.375,16,8.0
0,1,0.2,year,10.5625,16,11.0
0,1,0.3,month_cos,7.277777777777778,18,7.0
0,1,0.3,month_lag1,8.833333333333334,18,9.0
0,1,0.3,month_sin,9.944444444444445,18,10.0
0,1,0.3,target_lag1,1.7222222222222223,18,1.0
0,1,0.3,target_lag2,1.9444444444444444,18,2.0
0,1,0.3,target_lag3,3.2777777777777777,18,3.0
0,1,0.3,target_lag4,3.6666666666666665,18,4.0
0,1,0.3,target_lag5,5.388888888888889,18,6.0
0,1,0.3,target_lag6,5.055555555555555,18,5.0
0,1,0.3,trend_lag1,8.277777777777779,18,8.0
0,1,0.3,year,10.61111111111111,18,11.0
0,2,0.02,month_cos,8.0,1,8.0
0,2,0.02,month_lag1,10.0,1,10.0
0,2,0.02,month_sin,11.0,1,11.0
0,2,0.02,target_lag1,1.0,1,1.0
0,2,0.02,target_lag2,2.0,1,2.0
0,2,0.02,target_lag3,4.0,1,4.0
0,2,0.02,target_lag4,3.0,1,3.0
0,2,0.02,target_lag5,5.0,1,5.0
0,2,0.02,target_lag6,6.0,1,6.0
0,2,0.02,trend_lag1,9.0,1,9.0
0,2,0.02,year,7.0,1,7.0
0,2,0.05,month_cos,8.0,1,8.0
0,2,0.05,month_lag1,10.0,1,10.0
0,2,0.05,month_sin,11.0,1,11.0
0,2,0.05,target_lag1,1.0,1,1.0
0,2,0.05,target_lag2,2.0,1,2.0
0,2,0.05,target_lag3,4.0,1,4.0
0,2,0.05,target_lag4,3.0,1,3.0
0,2,0.05,target_lag5,5.0,1,5.0
0,2,0.05,target_lag6,6.0,1,6.0
0,2,0.05,trend_lag1,9.0,1,9.0
0,2,0.05,year,7.0,1,7.0
0,2,0.1,month_cos,7.5,2,7.5
0,2,0.1,month_lag1,9.5,2,10.0
0,2,0.1,month_sin,10.5,2,11.0
0,2,0.1,target_lag1,1.0,2,1.0
0,2,0.1,target_lag2,2.0,2,2.0
0,2,0.1,target_lag3,3.5,2,3.5
0,2,0.1,target_lag4,3.5,2,3.5
0,2,0.1,target_lag5,6.5,2,6.0
0,2,0.1,target_lag6,5.5,2,5.0
0,2,0.1,trend_lag1,7.5,2,7.5
0,2,0.1,year,9.0,2,9.0
0,2,0.2,month_cos,7.363636363636363,11,7.0
0,2,0.2,month_lag1,8.272727272727273,11,8.0
0,2,0.2,month_sin,10.090909090909092,11,10.0
0,2,0.2,target_lag1,1.7272727272727273,11,1.0
0,2,0.2,target_lag2,1.8181818181818181,11,2.0
0,2,0.2,target_lag3,3.909090909090909,11,4.0
0,2,0.2,target_lag4,3.090909090909091,11,3.0
0,2,0.2,target_lag5,5.7272727272727275,11,6.0
0,2,0.2,target_lag6,5.0,11,5.0
0,2,0.2,trend_lag1,8.727272727272727,11,9.0
0,2,0.2,year,10.272727272727273,11,11.0
0,2,0.3,month_cos,7.333333333333333,18,7.0
0,2,0.3,month_lag1,8.333333333333334,18,8.0
0,2,0.3,month_sin,10.11111111111111,18,10.0
0,2,0.3,target_lag1,1.8333333333333333,18,2.0
0,2,0.3,target_lag2,1.7777777777777777,18,1.0
0,2,0.3,target_lag3,3.5555555555555554,18,3.0
0,2,0.3,target_lag4,3.6666666666666665,18,4.0
0,2,0.3,target_lag5,5.722222222222222,18,6.0
0,2,0.3,target_lag6,4.722222222222222,18,5.0
0,2,0.3,trend_lag1,8.5,18,9.0
0,2,0.3,year,10.444444444444445,18,11.0
1,0,0.02,month_cos,7.25,4,7.0
1,0,0.02,month_lag1,8.5,4,8.0
1,0,0.02,month_sin,10.25,4,11.0
1,0,0.02,target_lag1,1.25,4,1.0
1,0,0.02,target_lag2,2.25,4,2.0
1,0,0.02,target_lag3,3.75,4,4.0
1,0,0.02,target_lag4,2.75,4,3.0
1,0,0.02,target_lag5,5.75,4,6.0
1,0,0.02,target_lag6,5.25,4,5.0
1,0,0.02,trend_lag1,9.0,4,9.0
1,0,0.02,year,10.0,4,10.0
1,0,0.05,month_cos,7.428571428571429,7,7.0
1,0,0.05,month_lag1,8.285714285714286,7,8.0
1,0,0.05,month_sin,10.285714285714286,7,11.0
1,0,0.05,target_lag1,1.1428571428571428,7,1.0
1,0,0.05,target_lag2,2.2857142857142856,7,2.0
1,0,0.05,target_lag3,3.7142857142857144,7,4.0
1,0,0.05,target_lag4,2.857142857142857,7,3.0
1,0,0.05,target_lag5,5.714285714285714,7,6.0
1,0,0.05,target_lag6,5.285714285714286,7,5.0
1,0,0.05,trend_lag1,9.0,7,9.0
1,0,0.05,year,10.0,7,10.0
1,0,0.1,month_cos,7.333333333333333,12,7.0
1,0,0.1,month_lag1,8.083333333333334,12,8.0
1,0,0.1,month_sin,10.166666666666666,12,10.0
1,0,0.1,target_lag1,1.3333333333333333,12,1.0
1,0,0.1,target_lag2,2.5,12,2.0
1,0,0.1,target_lag3,3.9166666666666665,12,4.0
1,0,0.1,target_lag4,2.6666666666666665,12,3.0
1,0,0.1,target_lag5,5.666666666666667,12,6.0
1,0,0.1,target_lag6,5.083333333333333,12,5.0
1,0,0.1,trend_lag1,8.833333333333334,12,9.0
1,0,0.1,year,10.416666666666666,12,11.0
1,0,0.2,month_cos,7.25,16,7.0
1,0,0.2,month_lag1,8.25,16,8.0
1,0,0.2,month_sin,9.9375,16,10.0
1,0,0.2,target_lag1,1.3125,16,1.0
1,0,0.2,target_lag2,2.375,16,2.0
1,0,0.2,target_lag3,3.75,16,4.0
1,0,0.2,target_lag4,2.9375,16,3.0
1,0,0.2,target_lag5,5.5625,16,6.0
1,0,0.2,target_lag6,5.1875,16,5.0
1,0,0.2,trend_lag1,8.875,16,9.0
1,0,0.2,year,10.5625,16,11.0
1,0,0.3,month_cos,7.25,16,7.0
1,0,0.3,month_lag1,8.25,16,8.0
1,0,0.3,month_sin,9.9375,16,10.0
1,0,0.3,target_lag1,1.3125,16,1.0
1,0,0.3,target_lag2,2.375,16,2.0
1,0,0.3,target_lag3,3.75,16,4.0
1,0,0.3,target_lag4,2.9375,16,3.0
1,0,0.3,target_lag5,5.5625,16,6.0
1,0,0.3,target_lag6,5.1875,16,5.0
1,0,0.3,trend_lag1,8.875,16,9.0
1,0,0.3,year,10.5625,16,11.0
1,1,0.02,month_cos,7.0,1,7.0
1,1,0.02,month_lag1,8.0,1,8.0
1,1,0.02,month_sin,10.0,1,10.0
1,1,0.02,target_lag1,1.0,1,1.0
1,1,0.02,target_lag2,2.0,1,2.0
1,1,0.02,target_lag3,4.0,1,4.0
1,1,0.02,target_lag4,3.0,1,3.0
1,1,0.02,target_lag5,6.0,1,6.0
1,1,0.02,target_lag6,5.0,1,5.0
1,1,0.02,trend_lag1,9.0,1,9.0
1,1,0.02,year,11.0,1,11.0
1,1,0.05,month_cos,7.0,1,7.0
1,1,0.05,month_lag1,8.0,1,8.0
1,1,0.05,month_sin,10.0,1,10.0
1,1,0.05,target_lag1,1.0,1,1.0
1,1,0.05,target_lag2,2.0,1,2.0
1,1,0.05,target_lag3,4.0,1,4.0
1,1,0.05,target_lag4,3.0,1,3.0
1,1,0.05,target_lag5,6.0,1,6.0
1,1,0.05,target_lag6,5.0,1,5.0
1,1,0.05,trend_lag1,9.0,1,9.0
1,1,0.05,year,11.0,1,11.0
1,1,0.1,month_cos,7.428571428571429,7,7.0
1,1,0.1,month_lag1,7.857142857142857,7,8.0
1,1,0.1,month_sin,9.857142857142858,7,10.0
1,1,0.1,target_lag1,1.1428571428571428,7,1.0
1,1,0.1,target_lag2,2.0,7,2.0
1,1,0.1,target_lag3,4.0,7,4.0
1,1,0.1,target_lag4,3.0,7,3.0
1,1,0.1,target_lag5,5.857142857142857,7,6.0
1,1,0.1,target_lag6,5.142857142857143,7,5.0
1,1,0.1,trend_lag1,8.857142857142858,7,9.0
1,1,0.1,year,10.857142857142858,7,11.0
1,1,0.2,month_cos,7.3125,16,7.0
1,1,0.2,month_lag1,8.0,16,8.0
1,1,0.2,month_sin,10.0,16,10.0
1,1,0.2,target_lag1,1.375,16,1.0
1,1,0.2,target_lag2,2.3125,16,2.0
1,1,0.2,target_lag3,3.5625,16,4.0
1,1,0.2,target_lag4,3.0625,16,3.0
1,1,0.2,target_lag5,5.6875,16,6.0
1,1,0.2,target_lag6,5.1875,16,5.0
1,1,0.2,trend_lag1,8.9375,16,9.0
1,1,0.2,year,10.5625,16,11.0
1,1,0.3,month_cos,7.388888888888889,18,7.0
1,1,0.3,month_lag1,8.0,18,8.0
1,1,0.3,month_sin,10.055555555555555,18,10.0
1,1,0.3,target_lag1,1.3333333333333333,18,1.0
1,1,0.3,target_lag2,2.4444444444444446,18,2.0
1,1,0.3,target_lag3,3.611111111111111,18,4.0
1,1,0.3,target_lag4,3.1666666666666665,18,3.0
1,1,0.3,target_lag5,5.333333333333333,18,6.0
1,1,0.3,target_lag6,5.277777777777778,18,5.0
1,1,0.3,trend_lag1,8.833333333333334,18,9.0
1,1,0.3,year,10.555555555555555,18,11.0
1,2,0.02,month_cos,7.0,2,7.0
1,2,0.02,month_lag1,9.0,2,9.0
1,2,0.02,month_sin,10.5,2,11.0
1,2,0.02,target_lag1,1.0,2,1.0
1,2,0.02,target_lag2,2.0,2,2.0
1,2,0.02,target_lag3,5.0,2,4.5
1,2,0.02,target_lag4,3.0,2,3.0
1,2,0.02,target_lag5,5.5,2,6.0
1,2,0.02,target_lag6,5.0,2,4.5
1,2,0.02,trend_lag1,9.0,2,9.0
1,2,0.02,year,9.0,2,9.0
1,2,0.05,month_cos,7.142857142857143,7,7.0
1,2,0.05,month_lag1,8.428571428571429,7,8.0
1,2,0.05,month_sin,10.285714285714286,7,11.0
1,2,0.05,target_lag1,1.1428571428571428,7,1.0
1,2,0.05,target_lag2,2.0,7,2.0
1,2,0.05,target_lag3,4.285714285714286,7,4.0
1,2,0.05,target_lag4,2.857142857142857,7,3.0
1,2,0.05,target_lag5,5.714285714285714,7,6.0
1,2,0.05,target_lag6,5.142857142857143,7,5.0
1,2,0.05,trend_lag1,9.0,7,9.0
1,2,0.05,year,10.0,7,10.0
1,2,0.1,month_cos,7.2,10,7.0
1,2,0.1,month_lag1,8.3,10,8.0
1,2,0.1,month_sin,10.0,10,10.0
1,2,0.1,target_lag1,1.2,10,1.0
1,2,0.1,target_lag2,2.3,10,2.0
1,2,0.1,target_lag3,4.2,10,4.0
1,2,0.1,target_lag4,2.8,10,3.0
1,2,0.1,target_lag5,5.8,10,6.0
1,2,0.1,target_lag6,4.8,10,5.0
1,2,0.1,trend_lag1,9.1,10,9.0
1,2,0.1,year,10.3,10,11.0
1,2,0.2,month_cos,7.0,17,7.0
1,2,0.2,month_lag1,8.117647058823529,17,8.0
1,2,0.2,month_sin,10.117647058823529,17,10.0
1,2,0.2,target_lag1,1.2941176470588236,17,1.0
1,2,0.2,target_lag2,2.2941176470588234,17,2.0
1,2,0.2,target_lag3,4.117647058823529,17,4.0
1,2,0.2,target_lag4,2.8823529411764706,17,3.0
1,2,0.2,target_lag5,5.647058823529412,17,6.0
1,2,0.2,target_lag6,5.0,17,5.0
1,2,0.2,trend_lag1,9.294117647058824,17,9.0
1,2,0.2,year,10.235294117647058,17,11.0
1,2,0.3,month_cos,7.111111111111111,18,7.0
1,2,0.3,month_lag1,8.055555555555555,18,8.0
1,2,0.3,month_sin,10.166666666666666,18,10.0
1,2,0.3,target_lag1,1.3888888888888888,18,1.0
1,2,0.3,target_lag2,2.2222222222222223,18,2.0
1,2,0.3,target_lag3,4.111111111111111,18,4.0
1,2,0.3,target_lag4,2.8333333333333335,18,3.0
1,2,0.3,target_lag5,5.611111111111111,18,6.0
1,2,0.3,target_lag6,5.055555555555555,18,5.0
1,2,0.3,trend_lag1,9.222222222222221,18,9.0
1,2,0.3,year,10.222222222222221,18,11.0
